"","Record","label","card_scale_trans_1","card_scale_trans_2","card_scale_trans_3","card_scale_trans_7","merch_scale_trans_1","merch_scale_trans_2","merch_scale_trans_3","merch_scale_trans_7","Card_Scale_State_1","card_scale_dup_1","card_scale_dup_2","card_scale_dup_3","card_scale_dup_7","merch_scale_dup_1","merch_scale_dup_2","merch_scale_dup_3","merch_scale_dup_7","card_scale_amount_1","card_scale_amount_2","card_scale_amount_3","card_scale_amount_7","merch_scale_amount_1","merch_scale_amount_2","merch_scale_amount_3","merch_scale_amount_7"
"619",10027,0,0.423556253585498,0.838575123681913,0.78539213277265,0.630434947070705,1.62664112963171,2.06705317965137,2.03498895446784,1.94629097048099,-1.30527477723258,-1.61418049491365,-1.50547741112676,-1.34353125409695,-1.01610737359683,-1.04466239059157,-0.963156031997875,-0.843067202076141,-0.624504801452063,1.58040152226052,1.54712632937901,1.47095649094216,1.33472415049939,1.89364625437315,1.96367076489151,1.93015139215444,1.83782366014944
"620",60446,0,0.231074470262707,0.224192306064518,0.175986690755212,0.0253453352515074,-0.632637753453394,-0.664530558832507,-0.694606285205752,-0.655435443565051,-1.66075698033017,-2.01105013080051,-1.72892586684601,-1.56155416578488,-1.22973567270669,-1.38157934875962,-1.22983134041881,-1.11346718629325,-0.982524037823115,-0.316091035323059,-0.371924800366871,-0.417903435607462,-0.551283674456881,-0.702193088740473,-0.695228049416876,-0.726005021095383,-0.736559962006205
"621",48723,0,-0.473434018550148,-0.535253120657505,-0.577306147423902,-0.722612656966981,2.10081077176263,2.06705317965137,2.03498895446784,1.94629097048099,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,1.38721099002224,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,-0.275408596697982,-0.349836399588082,-0.396162537535609,-0.529575604392497,2.00744927787421,1.96367076489151,1.93015139215444,1.83782366014944
"622",11276,1,-0.27088782804177,-0.338991942894731,-0.382634964505308,-0.529320142181771,-0.270037438891985,-0.316073395729368,-0.353406880282379,-0.495392335978644,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,1.38721099002224,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,-0.360379503212588,-0.431785603475167,-0.476822487048426,-0.610113760710449,-0.374207008145576,-0.422196909404145,-0.459513707820587,-0.598082768368861
"623",40151,1,-0.27088782804177,-0.338991942894731,-0.382634964505308,-0.529320142181771,2.10081077176263,2.06705317965137,2.03498895446784,1.94629097048099,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,1.38721099002224,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,0.979147646840233,0.860105798567919,0.79474441407538,0.659533126496453,2.00744927787421,1.96367076489151,1.93015139215444,1.83782366014944
"624",58240,0,-0.547087178727647,-0.606620821655013,-0.648095668463972,-0.792900844260006,2.10081077176263,2.06705317965137,2.03498895446784,1.94629097048099,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,1.38721099002224,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,-0.416183761100907,-0.485605371994545,-0.529795543666044,-0.663006830141133,2.00744927787421,1.96367076489151,1.93015139215444,1.83782366014944
"625",14214,0,0.032931457720796,-0.0446001762505701,-0.0906281901858184,-0.239381370003957,-0.563160490399723,-0.610714499571515,-0.648699456223818,-0.637453910278732,-0.475816303328978,-0.688151344500682,-0.458062775611813,-0.321548856212576,-0.0147247221589797,-1.49388500149103,-1.31669129799463,-1.18931964937277,-1.00682398599904,-0.741109478914914,-0.798976206666301,-0.838236315529836,-0.970981869035871,-0.550637283616052,-0.598939159689286,-0.636537266900467,-0.625101135600821
"626",49969,0,-0.114077874178206,-0.0730897023840561,-0.118886910296324,-0.267439960886063,-0.711143360029368,-0.723910084278764,-0.716443047164412,-0.761997756426607,-1.64556543320154,0.61778720102473,0.812800315534399,0.536916358113315,0.826436705149752,-0.106170191817156,-0.181707488002983,-0.854361550296283,-0.829087222282455,-0.782965609469816,-0.837879515630573,-0.876527583563977,-1.00921531874943,-0.716503611446692,-0.737668166094295,-0.742773985628309,-0.815887080150505
"627",45644,0,-0.700452370912369,-0.755227088514386,-0.777482170919116,-0.724600240870399,-0.688205897897331,-0.736407503618612,-0.67931994654831,-0.718102013860697,-1.71272806265163,-1.90661075292255,-1.61573158340971,-1.47979557394841,-1.28624780994277,-1.27349174882355,-1.10137647368409,-1.15593838799434,-0.983876512013108,-0.71182999091109,-0.770737944494383,-0.802297061148395,-0.839096644903308,-0.694883609958624,-0.743440551092575,-0.722784026873913,-0.770179654129063
"628",42754,1,0.163139722873999,0.586239324037651,0.535100612261095,0.381915999373746,-0.662920856671155,-0.710991513917163,-0.749198190054634,-0.900014140927991,-0.475816303328978,-0.688151344500682,-0.946856272341868,-0.798473975377901,-0.482036626312849,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,-0.358039265632462,-0.00983626153451992,-0.0615114040415218,-0.195429780443116,-0.714596061403041,-0.763187859283448,-0.801047390080925,-0.946225314279859
"629",1112,0,2.76730502958389,2.60492572354688,2.53743277868959,2.37006758149064,2.10081077176263,2.06705317965137,2.03498895446784,1.94629097048099,-1.16703169824865,-1.45984230317815,-1.19125302056026,-1.03693653481749,-0.71569257824959,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,2.51234593252963,2.33878107740106,2.25015664150157,2.1127477415237,2.00744927787421,1.96367076489151,1.93015139215444,1.83782366014944
"630",48146,0,-0.832376634654276,-0.793622266105482,-0.789226675556465,-0.756867026829897,-0.702713975302205,-0.680952764644909,-0.666251243932376,-0.758776996308088,0.906614486510356,0.855230572854257,-0.946856272341868,-1.03693653481749,-1.06617650629489,-1.5193126964392,-1.37180777218346,-1.24896121921146,-1.03664585785807,-0.785936706182605,-0.838687458775846,-0.874172795106348,-0.704456584937406,-0.705268292058254,-0.720322906563512,-0.675176152190347,-0.779179520622598
"631",44534,0,-0.422797470923054,-0.0446001762505701,-0.0906281901858184,-0.239381370003957,-0.682358866836042,-0.544024633391061,-0.519556155764033,-0.665248565971429,0.906614486510356,0.855230572854257,-0.458062775611813,-0.321548856212576,-0.0147247221589797,1.05170979358846,-0.749815785414733,-0.759489025247088,-0.540264981233524,-0.301316644562329,-0.0913098525609007,-0.141703223136627,-0.275500513061909,-0.715275192828247,-0.722879168703756,-0.483467444147782,-0.622500022544369
"632",52521,1,0.837158978999975,0.942478100006021,0.888453347100937,0.937428941125414,2.10081077176263,2.06705317965137,2.03498895446784,1.94629097048099,-1.51263939570848,-1.84568778251689,-1.59858093445309,-1.43437413407423,-1.13627329190396,-0.695267026648915,-0.53647553883159,-0.425176317680141,-0.203305700106646,0.207412610725329,0.286110055611844,0.229778979113644,0.306392931848686,2.00744927787421,1.96367076489151,1.93015139215444,1.83782366014944
"633",33895,1,0.579806172093416,0.48530500370892,0.434984003589263,0.28250842024084,2.10081077176263,2.06705317965137,2.03498895446784,1.94629097048099,-0.475816303328978,-0.688151344500682,-0.458062775611813,-0.321548856212576,-0.0147247221589797,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,-0.230361031100966,-0.306390798368897,-0.353400438153632,-0.486878073964588,2.00744927787421,1.96367076489151,1.93015139215444,1.83782366014944
"634",32880,1,0.336750743483362,0.249791590393591,0.201378584133671,0.050557402444467,0.204132203238939,0.16055191934678,0.124272286667664,-0.00705567477787246,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,1.38721099002224,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,-0.499533939456814,-0.565991483468467,-0.608916991828462,-0.742008808113264,-0.157376210982765,-0.204982699060256,-0.241953772144958,-0.376312928748545
"635",22502,0,-0.0972768074324071,-0.17076807622971,-0.215773950558398,-0.115121896020173,-0.507122259957447,-0.554386053267443,-0.592246463757401,-0.495392335978644,-0.936626566700918,-1.20261198372189,-0.946856272341868,-0.798473975377901,-0.71569257824959,1.05170979358846,1.17024643460158,1.24638722065606,0.217893401491491,0.455758446095116,0.355329162143666,0.297909106442514,0.52540793744388,-0.406283734149022,-0.454330355471622,-0.491698298571182,-0.530563117553698
"636",55873,1,0.336750743483362,0.838575123681913,0.78539213277265,0.630434947070705,0.678301845369862,1.35211520703715,1.31847020404277,1.21378597811011,-0.475816303328978,-0.688151344500682,0.0307307211182417,-0.798473975377901,-0.482036626312849,-0.258522821524061,0.316885448012997,-0.425176317680141,-0.203305700106646,1.27123339061111,2.0973239796534,2.01249823338273,1.87544818789535,1.03347849071053,1.83725206780081,1.80353148259045,1.70875358571008
"637",8264,0,-0.756998685261877,-0.57450535621006,-0.382634964505308,0.166532911207349,-0.628083903350451,-0.500887293392502,-0.538629414386368,-0.266173086811032,0.906614486510356,0.855230572854257,-0.946856272341868,-1.18001407053847,-1.16176303212288,-0.258522821524061,-0.87781993341582,-0.759489025247088,-0.835104352301675,-0.491914790490078,-0.544467787937336,-0.529256601381403,0.306419734793156,-0.637112577194138,-0.470181950713052,-0.507575123734404,-0.125730508776745
"638",24481,0,-0.392415542346797,-0.456748649552395,-0.499437674233104,-0.645295651215263,-0.705760893829939,-0.734730767090345,-0.772989932343421,-0.825349539498838,-0.475816303328978,-0.688151344500682,-0.458062775611813,-0.321548856212576,-0.0147247221589797,-0.258522821524061,-0.53647553883159,-0.425176317680141,-0.729804576914777,-0.732095733771099,-0.790283004853163,-0.829679878227121,-0.962438351464786,-0.709406856835253,-0.751490964563798,-0.789331878289525,-0.79426824896551
"639",33233,1,-0.473434018550148,-0.535253120657505,-0.577306147423902,-0.722612656966981,-0.64075188636754,-0.68870773299383,-0.674754683538058,-0.664090455232108,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,1.38721099002224,-0.258522821524061,-0.109795045409297,-0.425176317680141,-0.624504801452063,-0.601446781739943,-0.66428014046328,-0.705659336325978,-0.838605075621465,-0.694436184424528,-0.742992334332631,-0.735699265178734,-0.724012207372361
"640",34774,0,-0.751346233422431,-0.804541713390822,-0.722177725320193,-0.826001676635414,2.10081077176263,2.06705317965137,2.03498895446784,1.94629097048099,-0.936626566700918,-1.20261198372189,-0.946856272341868,-1.27539909425707,-1.01610737359683,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,-0.786652670673848,-0.842899809028836,-0.878918540197446,-0.932782278020483,2.00744927787421,1.96367076489151,1.93015139215444,1.83782366014944
"641",40768,0,-0.280849116126123,-0.348644131990771,-0.334765001452328,-0.481789195931986,0.269086948719004,0.225843058380896,0.189707789290591,0.0598397581759189,-1.58176093520045,0.546554189383269,0.715041616305698,0.588944552972973,0.877416185643685,-0.157735697183849,-0.0113303160792263,0.0891509250391433,0.315093194245744,-0.772096525297446,-0.828861303613149,-0.8143108055993,-0.947092485613418,0.244193699466018,0.197297291542299,0.160966500833339,0.0344040716722394
"642",42620,0,-0.650661935244979,-0.596584738708372,-0.638140892034861,-0.565562488873129,-0.270037438891985,-0.316073395729368,-0.353406880282379,-0.495392335978644,-0.475816303328978,0.855230572854257,0.0307307211182417,0.155376262952748,-0.295111864595224,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,-0.577520925867108,-0.602308288421574,-0.644662447733326,-0.7133896382611,-0.561511472757953,-0.609832577198271,-0.647448022762593,-0.78965371496534
"643",60649,1,2.56698462118847,2.4496421541727,2.42191361510702,2.25536652666745,-0.649023396280744,-0.663120911755351,-0.63100441511256,-0.698908826519957,-1.82609753990723,-2.19564065911639,-1.89073336919968,-1.71980659167803,-1.38479825907355,-1.54812185214146,-1.37495232216006,-1.25149640630679,-1.03885513717261,0.5895344119687,0.504669477738843,1.30142972375822,1.16545336222835,-0.663641573792112,-0.68352392803097,-0.637227090735369,-0.70468552032431
"644",54903,1,0.579806172093416,0.48530500370892,0.434984003589263,0.28250842024084,-0.667314706636969,-0.627076014458296,-0.631899367572045,-0.644344445104417,-0.475816303328978,-0.688151344500682,-0.458062775611813,-0.321548856212576,-0.0147247221589797,-1.19440326077784,-1.21916432807685,-1.12166112519068,-0.961464082755844,-0.635600812145474,-0.697219598403363,-0.738080578856747,-0.870977363469698,-0.686391752532689,-0.671917151204998,-0.67905771828942,-0.742923916768054
"645",50016,0,-0.831784970981815,-0.882484435154836,-0.876800274919091,-0.975379791769366,-0.671257905300732,-0.719371739245563,-0.75759694464677,-0.908600280001484,0.906614486510356,0.855230572854257,1.00831771428508,-0.321548856212576,-0.482036626312849,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,-0.792148490097744,-0.848200188205183,-0.866755561409069,-0.948061587730904,-0.692714752088198,-0.741267858086248,-0.779092500317424,-0.923845585318671
"646",49237,1,-0.547087178727647,-0.606620821655013,-0.648095668463972,-0.792900844260006,-0.0329526178265232,-0.0777607381912943,-0.114567296807358,-0.251224005492203,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,1.38721099002224,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,-0.729026092994659,-0.787322525494322,-0.82676597416035,-0.959528847378599,-0.684559486949768,-0.733098172346267,-0.770909811466728,-0.915504556897082
"647",52260,0,-0.744734420498402,-0.733314859698562,-0.709468234889559,-0.821918903117506,-0.594469299305673,-0.642185453389636,-0.529393941775205,-0.521094265539515,-1.16703169824865,-1.45984230317815,-1.43564976877865,-1.39463037411994,-1.10511916499775,1.05170979358846,1.17024643460158,-0.0072854330334061,-0.203305700106646,-0.58668688082165,-0.586989838578652,-0.607571250978642,-0.68711532308343,-0.378684995417933,-0.426682815045905,-0.394528380483567,-0.464821366377948
"648",67289,1,-0.27088782804177,-0.338991942894731,-0.382634964505308,-0.529320142181771,-0.680008340872411,-0.728167492370251,-0.766412145764339,-0.767979308293018,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,1.38721099002224,-1.43083621398626,-1.25509531699123,-1.12899254422265,-1.004942699673,-0.481544119718172,-0.548641410730211,-0.591839876714784,-0.724957478711177,-0.694141301456985,-0.742696929965733,-0.780523846754845,-0.820187718810897
"649",43333,1,-0.0683416375333928,-0.142730765131957,-0.187963781586714,-0.336027627396562,2.10081077176263,2.06705317965137,2.03498895446784,1.94629097048099,-0.475816303328978,-0.688151344500682,-0.458062775611813,-0.321548856212576,-0.0147247221589797,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,-0.281702121979515,-0.355906117020088,-0.402136763988098,-0.535540809867765,2.00744927787421,1.96367076489151,1.93015139215444,1.83782366014944
"650",48286,1,0.032931457720796,-0.0446001762505701,-0.0906281901858184,-0.239381370003957,-0.649373152596724,-0.697373647790287,-0.640014380452405,-0.788394332744685,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,1.38721099002224,1.05170979358846,1.17024643460158,-0.0072854330334061,0.217893401491491,-0.50724668901576,-0.573429955164863,-0.616238438845421,-0.749319199904969,-0.705561256925732,-0.754137078889029,-0.74043588983793,-0.884440948265127
"651",60136,1,-0.756998685261877,-0.810018769525389,-0.849845803416491,-0.645295651215263,2.10081077176263,2.06705317965137,2.03498895446784,1.94629097048099,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,-0.71569257824959,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,-0.689968451759918,-0.749653837007936,-0.789689903110318,-0.711514204937505,2.00744927787421,1.96367076489151,1.93015139215444,1.83782366014944
"652",60019,0,-0.348223646272705,-0.0927733741432346,-0.138411116882026,0.0294709462565593,-0.710355731630917,-0.688350281166034,-0.726506895892238,-0.79624490619268,-1.51263939570848,-1.84568778251689,-1.69884626707205,-1.53220492770661,-1.26088979964094,-1.51052287597073,-1.37128519962699,-1.24278891783282,-1.03526095013263,-0.738103193691964,-0.652010155618305,-0.693582387264463,-0.642155353239563,-0.705079277300245,-0.670900221142971,-0.708612863952929,-0.77846743443587
"653",59771,1,-0.7901426073377,-0.842134234970342,-0.8392273752488,-0.729641475696284,-0.62441685564912,-0.672288104898232,-0.710409205030428,-0.706148158149897,-1.16703169824865,-1.45984230317815,-1.19125302056026,-1.27539909425707,-1.26088979964094,-0.913639129080319,-0.749815785414733,-0.634121759878141,-0.764904502069015,-0.444908453316053,-0.51330856774094,-0.552840723171538,-0.000771717225935006,-0.573905897181179,-0.62224891819087,-0.659884126013022,-0.719367956784782
"654",5570,0,0.944389315008495,0.838575123681913,0.78539213277265,0.630434947070705,2.10081077176263,2.06705317965137,2.03498895446784,1.94629097048099,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,1.38721099002224,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,-0.241589479365874,-0.317219944742639,-0.364059216498526,-0.497520757954662,2.00744927787421,1.96367076489151,1.93015139215444,1.83782366014944
"655",16291,1,1.55202788653363,1.42735865697024,1.36940568141163,1.21031249142633,-0.459705295744354,-0.506723521759828,-0.544478547062397,-0.397725003875224,-0.475816303328978,-0.688151344500682,-0.458062775611813,-0.321548856212576,-0.0147247221589797,-0.258522821524061,-0.109795045409297,-0.0072854330334061,-0.413905250779355,0.62377038568888,0.517366326251929,0.457397043208895,0.32269513600003,-0.507745064062416,-0.555971095463118,-0.59350081331669,-0.589696907473417
"656",26779,1,0.944389315008495,0.838575123681913,0.78539213277265,0.630434947070705,2.10081077176263,2.06705317965137,2.03498895446784,1.94629097048099,-0.475816303328978,-0.688151344500682,-0.458062775611813,-0.321548856212576,-0.0147247221589797,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,2.04629891452879,1.88930744347373,1.80775428892593,1.67101339773681,2.00744927787421,1.96367076489151,1.93015139215444,1.83782366014944
"657",55467,0,-0.686640534885416,-0.741843834063081,-0.782223182044316,-0.926078462288896,2.10081077176263,2.06705317965137,2.03498895446784,1.94629097048099,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,1.38721099002224,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,-0.776933428739013,-0.833526199029643,-0.872242754941716,-1.00493695993896,2.00744927787421,1.96367076489151,1.93015139215444,1.83782366014944
"658",23212,0,-0.811011002717274,-0.796934690981702,-0.836867724570825,-0.9159051720228,-0.584673369650575,-0.632338791713288,-0.670371561122737,-0.68251199117955,0.906614486510356,0.855230572854257,-0.458062775611813,-0.321548856212576,-0.482036626312849,-1.13201123151172,-0.963156031997875,-0.843067202076141,-0.815958938585777,-0.769154690034729,-0.775221724072475,-0.814855546972053,-0.946172251511571,-0.656326177607457,-0.704814939162259,-0.742581561755967,-0.779717298391676
"659",7259,0,0.0589731106704181,0.0311005634071951,0.0345175701867616,-0.115121896020173,-0.349065712580472,-0.11747951444764,-0.0946639982162848,-0.108792479318141,-1.70464367206277,-2.0600463821358,-1.77008742445921,-1.60924667770141,-1.27646686312208,-1.43773217512533,-1.31453996776193,-1.1931919973268,-0.986931935405914,-0.371614363646827,-0.0196864597863644,-0.0704776411301358,-0.204382478845085,-0.457009393277785,0.146795985823291,0.388255855337429,0.364895265749917
"660",58457,1,0.032931457720796,-0.0446001762505701,-0.0906281901858184,-0.239381370003957,-0.507122259957447,-0.474948500754751,-0.433020074742208,-0.495392335978644,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,1.38721099002224,-0.695267026648915,-0.749815785414733,-0.759489025247088,-0.624504801452063,1.72197098977746,1.5765131437324,1.49988098135397,1.36360496642526,-0.31044266640005,-0.305322494953414,-0.306545081563409,-0.235300557729327
"661",42262,0,-0.768046659300654,-0.735082683434828,-0.733043093688695,-0.771814388072099,-0.52106842591549,-0.456257311931974,-0.381505654803233,-0.409215278240332,-1.30527477723258,-0.99682772797167,-1.27271860339748,-1.23204226539813,-1.06617650629489,-0.258522821524061,-0.53647553883159,-0.634121759878141,-0.540264981233524,-0.450183654886028,-0.458954531771487,-0.362944115840117,-0.490716801219886,-0.298228557086573,-0.274650817028194,-0.207117853323186,-0.195757153515569
"662",55705,1,-0.749849996194642,-0.803091904437115,-0.842975055833539,-0.945467556519214,-0.712359866239239,-0.718003698762211,-0.756225879234788,-0.73227205968013,-0.936626566700918,-1.20261198372189,-0.946856272341868,-0.798473975377901,-0.71569257824959,-0.695267026648915,-1.02411038816449,-0.902765899846998,-0.935825876567215,-0.745545141439128,-0.803254129869446,-0.842446936870385,-0.967274557386685,-0.726350655430016,-0.768725963285726,-0.806594308742741,-0.879470700820534
"663",48284,1,0.336750743483362,0.249791590393591,0.201378584133671,0.050557402444467,-0.699753677073135,-0.725673275872933,-0.719129992478506,-0.709039625239738,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,1.38721099002224,-0.258522821524061,-0.53647553883159,-0.759489025247088,-0.835104352301675,-0.516458177535138,-0.582313868244432,-0.624982587041406,-0.758050144829096,-0.708086309544384,-0.743565066882865,-0.537411806871639,-0.56889418350338
"664",60454,1,2.56698462118847,2.4496421541727,2.42191361510702,2.25536652666745,-0.649023396280744,-0.663120911755351,-0.63100441511256,-0.698908826519957,-1.82609753990723,-0.724043947301652,-0.508627620060677,-0.386584099644071,-0.0784490726362022,-0.640244134487233,-0.511668533355409,-0.835182468375176,-0.737509438558656,0.5895344119687,0.504669477738843,1.30142972375822,1.16545336222835,-0.663641573792112,-0.68352392803097,-0.637227090735369,-0.70468552032431
"665",24097,1,-0.764594167405941,-0.817378563691493,-0.857145972774478,0.0867997488652153,-0.550228591071753,-0.597715627376829,-0.635671842614467,-0.717363545594641,-0.475816303328978,-0.688151344500682,-0.458062775611813,-0.321548856212576,-1.28921173324556,-0.695267026648915,-0.53647553883159,-0.425176317680141,-0.413905250779355,-0.138163960901105,-0.217472404702683,-0.265880940733681,0.769441724716648,-0.246321886683644,-0.294085653751503,-0.331198546037621,-0.4489071859703
"666",31302,1,2.56313846955145,2.43535606595984,2.4253021773509,2.28656521468344,-0.429706808175808,-0.476569675290639,-0.505728043203129,-0.433104496580465,-1.83481606283533,-0.374243157778758,-0.17464469762168,-0.073232471915259,0.215100804386737,-0.298837671260145,-0.149180937141325,-0.0777164808920679,-0.325281910423576,-0.409261626143444,0.0966644379913391,0.048921852130902,-0.0823634760618221,-0.539346514000187,-0.587628425053095,-0.615941174419403,-0.526295267407677
"667",64992,0,-0.764594167405941,-0.817378563691493,-0.857145972774478,-0.891743607471692,-0.0329526178265232,-0.0777607381912943,-0.114567296807358,-0.251224005492203,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,-0.0147247221589797,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,-0.717521976692285,-0.776227514141914,-0.815845513520337,-0.946901711700211,-0.00387711737180424,-0.0512121790870132,-0.0879385058489142,-0.219317382801448
"668",27037,0,-0.824111005105594,-0.875048592608509,-0.757449630063674,-0.797621692567388,-0.711505726381199,-0.731066126972611,-0.728137950897099,-0.760609660704356,0.906614486510356,0.855230572854257,1.00831771428508,-1.03693653481749,-0.94934853018633,-1.24119728285845,-1.21916432807685,-1.16066427442772,-0.998020985893392,-0.62400783030938,-0.686038881719093,-0.469199144456224,-0.521757916533299,-0.681418623625919,-0.707247304238237,-0.712292929503215,-0.758691471856267
"669",67117,1,0.032931457720796,0.838575123681913,0.78539213277265,0.630434947070705,2.10081077176263,2.06705317965137,2.03498895446784,1.94629097048099,0.906614486510356,0.855230572854257,-0.458062775611813,-0.321548856212576,-0.0147247221589797,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,1.70274620565653,1.9042830469083,1.8224942907766,1.68573114139406,2.00744927787421,1.96367076489151,1.93015139215444,1.83782366014944
"670",42940,1,0.336750743483362,0.249791590393591,0.201378584133671,0.050557402444467,-0.351790825575287,-0.299638040015174,-0.238105012371532,-0.276482798214704,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,1.38721099002224,-0.913639129080319,-0.87781993341582,-0.843067202076141,-0.684676101644266,2.2369715699964,2.07319947181194,1.98875326098257,1.85173906908564,-0.222023507903523,-0.0758781803938705,-0.0794913186995581,-0.102010644811479
"671",23174,1,-0.758990942878747,-0.0590784598946293,0.124786643318985,0.0315450237280651,-0.620510652649175,-0.668361672098289,-0.706474090645066,-0.856336824741799,-0.475816303328978,-0.688151344500682,-1.72892586684601,-1.60171628107699,-1.27646686312208,1.05170979358846,1.17024643460158,1.24638722065606,1.48149070603318,-0.491689309385703,0.50257397138245,0.476735506764553,0.343584645539182,-0.661729400203683,-0.710227716032304,-0.748002953780198,-0.892154439130453
"672",40702,0,-0.743495605908155,-0.666093905858856,-0.707086935997363,-0.851474333761064,-0.69247948371103,-0.740703221899673,-0.674754683538058,-0.744000090775907,0.906614486510356,0.855230572854257,-0.458062775611813,-0.321548856212576,-0.0147247221589797,-0.258522821524061,-0.109795045409297,-0.843067202076141,-0.764904502069015,-0.587968561991605,-0.600874068544778,-0.64325079148503,-0.776290765238959,-0.664629703686272,-0.713133148006569,-0.655606644639004,-0.663854898264184
"673",63855,1,0.944389315008495,0.838575123681913,0.78539213277265,0.630434947070705,-0.337775959106085,0.0243732580780233,-0.012207475359007,-0.14658043512095,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,1.38721099002224,1.05170979358846,-0.109795045409297,-0.0072854330334061,0.217893401491491,2.33873665837001,2.17134562933567,2.08535534817578,1.94819528967974,-0.0812187015202143,0.125210162022664,0.0887646345719598,-0.0391949398209019
"674",4950,0,0.944389315008495,0.838575123681913,2.53743277868959,2.37006758149064,-0.570022314514222,-0.617611860357708,-0.65561206752479,0.0926048682592143,0.906614486510356,0.855230572854257,1.00831771428508,-0.321548856212576,-0.0147247221589797,-0.695267026648915,-0.53647553883159,-0.425176317680141,-0.905304202534336,1.11803528229444,0.994054364752434,2.25015664150157,2.1127477415237,-0.623122285872448,-0.671552334271245,-0.70926601497541,-0.219975802271566
"675",38408,0,-0.473434018550148,-0.535253120657505,-0.577306147423902,0.050557402444467,-0.706273509652435,-0.724064665434551,-0.716443047164412,-0.788394332744685,0.906614486510356,0.855230572854257,1.00831771428508,1.10922650099724,-0.482036626312849,-1.04466239059157,-1.10538286322398,-1.09380173288926,-0.944616118686865,-0.768817965377463,-0.825699334648251,-0.864539025538421,-0.79117887858936,-0.723096840322363,-0.751117530614848,-0.757619827540587,-0.83251995803751
"676",56695,1,-0.822436685256695,-0.846251602379364,-0.88578509875329,-0.975379791769366,-0.669618597984685,-0.653459854712999,-0.648601871051266,-0.753277988551038,-0.475816303328978,-0.688151344500682,-0.946856272341868,-0.798473975377901,-0.855886149467712,-1.19440326077784,-1.19290706696483,-1.11346718629325,-0.925361302615251,0.408507841743694,0.356712821547625,0.299270997269986,0.17089104563765,-0.658064424099044,-0.646558237886838,-0.625972956359636,-0.739766745905904
"677",38920,1,0.944389315008495,0.838575123681913,0.78539213277265,0.630434947070705,-0.700437575583281,-0.616713979099758,-0.566525277866753,-0.623111155181127,-0.475816303328978,-0.688151344500682,-0.458062775611813,-0.321548856212576,-0.0147247221589797,1.05170979358846,-0.749815785414733,-0.843067202076141,-0.729804576914777,-0.559454663461157,-0.623781329745316,-0.665797667406585,-0.798803596263853,-0.730213045467916,-0.66842155680053,-0.687452165641333,-0.724817696490313
"678",11142,0,-0.745950711223099,-0.799313614403239,-0.648095668463972,-0.160307159434609,0.678301845369862,0.637177234422928,0.601951453617706,0.481280986422899,-0.475816303328978,-0.688151344500682,-0.458062775611813,-1.18001407053847,-1.22973567270669,-0.258522821524061,-0.109795045409297,-0.0072854330334061,0.217893401491491,-0.747420097731517,-0.805062409688821,-0.83389593589243,-0.306518733244152,1.73906810911227,1.69481502865297,1.66086773595334,1.56332921747904
